AddressLine	City	Municipality	AdminDivision	Country	PostCode	Latitude	Longitude	Phone	IsWiFiHotSpot	IsWheelchairAccessible	Opens	Closes
155 W Main St	Smithtown		NY	US	11787	40.85564	-73.20035	(212) 555-0183	True	True	1000	2000
2139 Hudson Terrace	Fort Lee		NJ	US	07024	40.8559	-73.96247	(201) 555-0173	False	False	700	1800
101 E Main St	Smithtown		NY	US	11787	40.85603	-73.19062	(212) 555-0139	False	False	800	2200
2407 Arthur Ave	Bronx		NY	US	10458	40.85616	-73.88682	(212) 555-0104	True	False	700	1800
485 Main St	Fort Lee		NJ	US	07024	40.85628	-73.97895	(201) 555-0185	False	True	800	2200
566 E 187th St	Bronx		NY	US	10458	40.85648	-73.88873	(212) 555-0127	False	True	700	1800
76 Mt Vernon St	Ridgefield Park		NJ	US	07660	40.85657	-74.02463	(201) 555-0136	False	False	700	1800
225 Main St	Ridgefield Park		NJ	US	07660	40.85775	-74.02502	(201) 555-0195	False	True	600	2300
353 Passaic St	Passaic		NJ	US	07055	40.85989	-74.12428	(201) 555-0136	False	True	700	1800
2442 Eastchester Rd	Bronx		NY	US	10469	40.86195	-73.8435	(212) 555-0152	False	True	800	2200
225 Boulevard	Hasbrouck Heights		NJ	US	07604	40.86242	-74.07792	(201) 555-0106	True	True	700	1800
8995 W Colonial Dr	Ocoee		FL	US	34761	28.55161	-81.50532	(239) 555-0103	False	False	700	1800
373 Broad Ave	Leonia		NJ	US	07605	40.86322	-73.98688	(201) 555-0122	False	False	700	1800
508 Larkfield Rd	East Northport		NY	US	11731	40.86345	-73.32053	(212) 555-0196	True	True	600	2300
336 W Montauk Hwy	Hampton Bays		NY	US	11946	40.8635	-72.55714	(212) 555-0179	False	True	800	2200
2117 SR-4	Fort Lee		NJ	US	07024	40.86369	-73.97475	(201) 555-0148	True	True	700	1800
311 E 194th St	Bronx		NY	US	10458	40.86438	-73.89159	(212) 555-0157	False	False	800	2200
14 Sylvan Ave	Englewood Cliffs		NJ	US	07632	40.86585	-73.96065	(201) 555-0151	False	False	600	2300
1660 E Gun Hill Rd	Bronx		NY	US	10469	40.86589	-73.83729	(212) 555-0161	False	True	800	2200
849 Clifton Ave	Clifton		NJ	US	07013	40.8661	-74.15859	(201) 555-0171	False	False	700	1800
171 Passaic St	Garfield		NJ	US	07026	40.86771	-74.10184	(201) 555-0113	True	True	600	2300
38 Harrison Ave	Garfield		NJ	US	07026	40.8685	-74.10273	(201) 555-0156	False	False	1000	2000
15 New St	Huntington		NY	US	11743	40.8698	-73.42728	(212) 555-0182	False	False	700	1800
345 W Main St	Huntington		NY	US	11743	40.87089	-73.43024	(212) 555-0158	True	True	700	1800
2413 W Colonial Dr	Orlando		FL	US	32804	28.55302	-81.41122	(239) 555-0199	False	False	700	1800
134 Main St	Cold Spring Harbor		NY	US	11724	40.87107	-73.45741	(212) 555-0119	False	False	600	2300
1131 Pompton Ave	Cedar Grove		NJ	US	07009	40.87123	-74.23705	(201) 555-0171	False	False	800	2200
1014 Main Ave	Clifton		NJ	US	07011	40.87135	-74.1359	(201) 555-0195	True	False	1000	2000
15 Wall St	Huntington		NY	US	11743	40.87172	-73.42751	(212) 555-0191	True	True	600	2300
777 Terrace Ave	Hasbrouck Heights		NJ	US	07604	40.87196	-74.06227	(201) 555-0122	False	False	700	1800
812 N H Street	Lompoc		CA	US	93436	34.65029	-120.45765	(209) 555-0160	True	True	900	2400
2425 E Colonial Dr	Orlando		FL	US	32803	28.55331	-81.35167	(239) 555-0145	False	True	800	2200
68 W Main St	Oyster Bay		NY	US	11771	40.87229	-73.53382	(212) 555-0139	False	True	800	2200
2 Spring St	Oyster Bay		NY	US	11771	40.87261	-73.5328	(212) 555-0152	True	True	900	2400
256 Union St	Lodi		NJ	US	07644	40.87278	-74.07666	(201) 555-0164	False	False	700	1800
55 Wall St	Huntington		NY	US	11743	40.87297	-73.42771	(212) 555-0186	False	True	800	2200
909 Parsippany Blvd	Parsippany		NJ	US	07054	40.87301	-74.42321	(201) 555-0196	True	True	700	1800
62 Stewart Ave	Huntington		NY	US	11743	40.87318	-73.42515	(212) 555-0140	False	False	600	2300
277 Larkfield Rd	East Northport		NY	US	11731	40.8734	-73.32377	(212) 555-0116	False	True	800	2200
288 Larkfield Rd	East Northport		NY	US	11731	40.87379	-73.32362	(212) 555-0157	True	True	700	1800
293 Queen Anne Rd	Teaneck		NJ	US	07666	40.87409	-74.02132	(201) 555-0129	False	False	900	2400
3675 E Colonial Dr	Orlando		FL	US	32803	28.55357	-81.3393	(239) 555-0176	False	True	700	1800
192 Forest Ave	Locust Valley		NY	US	11560	40.87541	-73.60306	(212) 555-0113	False	False	700	1800
141 Dreiser Loop	Bronx		NY	US	10475	40.87583	-73.82934	(212) 555-0131	False	False	1000	2000
216 US-46	Fairfield		NJ	US	07004	40.87595	-74.30043	(201) 555-0190	True	True	700	1800
107 E Main St	Bogota		NJ	US	07603	40.87662	-74.02477	(201) 555-0104	False	False	700	1800
162 W Montauk Hwy	Hampton Bays		NY	US	11946	40.87675	-72.53117	(212) 555-0114	False	True	800	2200
35 Pershing Ave	Locust Valley		NY	US	11560	40.87679	-73.57533	(212) 555-0144	True	True	700	1800
8323 W Flagler St	Miami		FL	US	33144	25.76986	-80.33065	(239) 555-0132	False	False	700	1800
350 Palisade Ave	Bogota		NJ	US	07603	40.87701	-74.02491	(201) 555-0172	False	False	600	2300
185 Middle Country Rd	Middle Island		NY	US	11953	40.87766	-72.96822	(212) 555-0178	False	True	900	2400
1218 Main Ave	Clifton		NJ	US	07011	40.8777	-74.14212	(201) 555-0134	False	False	700	1800
564 Kappock St	Bronx		NY	US	10463	40.87775	-73.9176	(212) 555-0185	False	True	800	2200
361 Midland Ave	Garfield		NJ	US	07026	40.878	-74.10257	(201) 555-0111	False	True	600	2300
150 7th St	Clifton		NJ	US	07011	40.87809	-74.15632	(201) 555-0128	False	False	700	1800
112 Stevens Ave	Little Falls		NJ	US	07424	40.87824	-74.23027	(201) 555-0167	False	True	800	2200
421 Piaget Ave	Clifton		NJ	US	07011	40.87881	-74.15338	(201) 555-0128	True	True	700	1800
61 River St	Hackensack		NJ	US	07601	40.87927	-74.04126	(201) 555-0128	False	False	800	2200
247 Piaget Ave	Clifton		NJ	US	07011	40.88021	-74.14585	(201) 555-0124	True	False	700	1800
397 US-46	Fairfield		NJ	US	07004	40.88319	-74.28927	(201) 555-0102	True	True	600	2300
3 Netcong Rd	Budd Lake		NJ	US	07828	40.88336	-74.73056	(201) 555-0122	False	False	700	1800
91 Hill St	Southampton		NY	US	11968	40.88459	-72.4005	(212) 555-0148	True	True	700	1800
25 Main St	Kings Park		NY	US	11754	40.88474	-73.25578	(212) 555-0170	False	False	1000	2000
6096 E Colonial Dr	Orlando		FL	US	32807	28.5602	-81.30675	(239) 555-0154	False	False	900	2400
10 Windmill Ln	Southampton		NY	US	11968	40.88493	-72.39312	(212) 555-0191	False	False	600	2300
40 N Sussex St	Dover		NJ	US	07801	40.88504	-74.55872	(201) 555-0147	False	True	800	2200
440 Main St	Little Falls		NJ	US	07424	40.8864	-74.24283	(201) 555-0113	False	False	700	1800
80 US-46	Dover		NJ	US	07801	40.88672	-74.56297	(201) 555-0106	True	True	1000	2000
48 Hampton Rd	Southampton		NY	US	11968	40.8873	-72.38808	(212) 555-0155	False	True	800	2200
661 S Midland Ave	Garfield		NJ	US	07026	40.88764	-74.10282	(201) 555-0148	False	True	700	1800
23 SR-23	Wayne		NJ	US	07470	40.88963	-74.24807	(201) 555-0157	False	False	600	2300
429 Crooks Ave	Clifton		NJ	US	07011	40.89038	-74.1495	(201) 555-0194	True	True	700	1800
690 US-46	Fairfield		NJ	US	07004	40.89096	-74.26957	(201) 555-0166	False	False	700	1800
1421 N Orange Ave	Orlando		FL	US	32804	28.56448	-81.37296	(239) 555-0111	True	True	600	2300
147 US-46	Rockaway		NJ	US	07866	40.89223	-74.50902	(201) 555-0139	False	False	900	2400
18 Engle St	Englewood		NJ	US	07631	40.89326	-73.97259	(201) 555-0179	False	False	700	1800
26 Humphrey St	Englewood		NJ	US	07631	40.89415	-73.97713	(201) 555-0195	False	False	700	1800
42 W Palisade Ave	Englewood		NJ	US	07631	40.89522	-73.97685	(201) 555-0128	False	True	800	2200
203 Market St	Saddle Brook		NJ	US	07663	40.89587	-74.08775	(201) 555-0126	False	False	700	1800
40	Englewood		NJ	US	07631	40.89598	-73.98031	(201) 555-0150	False	True	800	2200
326 Market St	Saddle Brook		NJ	US	07663	40.89667	-74.09292	(201) 555-0160	False	True	800	2200
85 Main St	Netcong		NJ	US	07857	40.89827	-74.70668	(201) 555-0120	False	True	700	1800
969 Main St	New Rochelle		NY	US	10801	40.89851	-73.79892	(212) 555-0146	False	False	700	1800
10376 E Colonial Dr	Orlando		FL	US	32817	28.5697	-81.23586	(239) 555-0162	False	False	800	2200
1563 E Fremont St	Stockton		CA	US	95205	37.96082	-121.27228	(209) 555-0154	False	False	800	2200
731 Sunrise Ave	Roseville		CA	US	95661	38.73595	-121.27228	(209) 555-0143	True	True	700	1800
430 Market St	Elmwood Park		NJ	US	07407	40.89928	-74.11332	(201) 555-0139	False	False	900	2400
100 Drake Ave	New Rochelle		NY	US	10805	40.89999	-73.78742	(212) 555-0131	False	False	800	2200
420 E Sandford Blvd	Mt Vernon		NY	US	10550	40.90137	-73.82038	(212) 555-0125	False	False	700	1800
2306 Edgewater Dr	Orlando		FL	US	32804	28.57234	-81.38925	(239) 555-0148	True	False	700	1800
45 Drake Ave	New Rochelle		NY	US	10805	40.90263	-73.78933	(212) 555-0156	False	True	800	2200
527 River Dr	Elmwood Park		NJ	US	07407	40.90313	-74.12749	(201) 555-0105	False	True	700	1800
331 Union Blvd	Totowa		NJ	US	07512	40.9043	-74.21166	(201) 555-0131	False	True	800	2200
700 Main St	New Rochelle		NY	US	10801	40.90443	-73.78827	(212) 555-0185	True	True	900	2400
18 Grove St	Elmwood Park		NJ	US	07407	40.90477	-74.12733	(201) 555-0155	False	False	700	1800
1 North Ave	New Rochelle		NY	US	10805	40.90508	-73.77642	(212) 555-0103	False	True	800	2200
3310 Edgewater Dr	Orlando		FL	US	32804	28.57905	-81.38936	(239) 555-0175	False	False	700	1800
132 Bronx River Rd	Yonkers		NY	US	10704	40.90542	-73.85844	(212) 555-0146	False	True	800	2200
1012 Fort Salonga Rd	Northport		NY	US	11768	40.90565	-73.31741	(212) 555-0160	True	True	700	1800
304 Myrtle Ave	Boonton		NJ	US	07005	40.90575	-74.40315	(201) 555-0116	False	False	900	2400
229 Elm St	Elmwood Park		NJ	US	07407	40.906	-74.12706	(201) 555-0116	False	True	800	2200
238 Union Ave	New Rochelle		NY	US	10801	40.9093	-73.79593	(212) 555-0104	True	False	730	2330
259 Johnson Ave	River Edge		NJ	US	07661	40.90941	-74.03834	(201) 555-0107	False	False	700	1800
2721 Forsyth Rd	Winter Park		FL	US	32792	28.5866	-81.29476	(239) 555-0169	False	True	800	2200
132 Union Ave	New Rochelle		NY	US	10801	40.90973	-73.7909	(212) 555-0127	True	True	700	1800
7 W Hudson Ave	Englewood		NJ	US	07631	40.9101	-73.96935	(201) 555-0188	False	True	800	2200
248 Washington Ave	New Rochelle		NY	US	10801	40.91025	-73.79602	(212) 555-0109	True	True	1000	2000
209 Stevens Ave	Mt Vernon		NY	US	10550	40.91047	-73.84349	(212) 555-0190	False	False	600	2300
53 W Passaic St	Rochelle Park		NJ	US	07662	40.91105	-74.0755	(201) 555-0158	False	True	900	2400
356 Kimball Ave	Yonkers		NY	US	10704	40.91313	-73.85826	(212) 555-0117	False	True	600	2300
1131 Yonkers Ave	Yonkers		NY	US	10704	40.91359	-73.85418	(212) 555-0101	False	True	800	2200
58 Gramatan Ave	Mt Vernon		NY	US	10550	40.91375	-73.8371	(212) 555-0126	True	True	700	1800
1160 Yonkers Ave	Yonkers		NY	US	10704	40.91406	-73.85367	(212) 555-0195	False	False	900	2400
81 New Bridge Rd	Bergenfield		NJ	US	07621	40.91408	-74.00255	(201) 555-0128	False	True	800	2200
227 Main St	New Rochelle		NY	US	10801	40.91452	-73.77225	(212) 555-0157	True	True	700	1800
28 Market St	Paterson		NJ	US	07505	40.91489	-74.1763	(201) 555-0191	False	False	700	1800
1156 W Main St	Riverhead		NY	US	11901	40.91499	-72.68782	(212) 555-0191	False	False	800	2200
118 Berkshire Ave	Paterson		NJ	US	07502	40.91643	-74.1945	(201) 555-0156	False	True	800	2200
93 Main St	Stony Brook		NY	US	11790	40.9171	-73.14762	(212) 555-0195	False	False	1000	2000
105 Ellison St	Paterson		NJ	US	07505	40.91713	-74.17252	(201) 555-0155	False	True	800	2200
111 Broadway	Elmwood Park		NJ	US	07407	40.91976	-74.12343	(201) 555-0197	False	True	800	2200
887 Yonkers Ave	Yonkers		NY	US	10704	40.9207	-73.86213	(212) 555-0109	False	True	700	1800
415 NE 3rd St	Bend		OR	US	97701	44.05404	-121.30244	(503) 555-0148	True	True	900	2400
2417 Boston Post Rd	Larchmont		NY	US	10538	40.92279	-73.76216	(212) 555-0112	True	True	1000	2000
455 10th Ave	Paterson		NJ	US	07514	40.92352	-74.14592	(201) 555-0123	False	False	700	1800
429 10th Ave	Paterson		NJ	US	07514	40.92362	-74.14683	(201) 555-0183	False	True	800	2200
315 Valley Rd	Wayne		NJ	US	07470	40.92379	-74.23457	(201) 555-0162	True	True	700	1800
422 Runnymede Dr	Wayne		NJ	US	07470	40.92461	-74.22739	(201) 555-0122	False	False	700	1800
708 Central Park Ave	Yonkers		NY	US	10704	40.92587	-73.8576	(212) 555-0108	False	True	700	1800
400 Yonkers Ave	Yonkers		NY	US	10704	40.92875	-73.87054	(212) 555-0154	False	True	800	2200
154 Larchmont Ave	Larchmont		NY	US	10538	40.92879	-73.75277	(212) 555-0139	True	True	700	1800
83 N Washington Ave	Bergenfield		NJ	US	07621	40.93069	-73.99576	(201) 555-0105	True	True	600	2300
50 Cliff St	Yonkers		NY	US	10701	40.93094	-73.88703	(212) 555-0129	False	False	900	2400
690 River Rd	New Milford		NJ	US	07646	40.93224	-74.0253	(201) 555-0194	False	True	800	2200
1885 Palmer Ave	Larchmont		NY	US	10538	40.9334	-73.75821	(212) 555-0136	False	False	1000	2000
304 SR-25A	Mt Sinai		NY	US	11766	40.93346	-73.027	(212) 555-0171	False	False	800	2200
209 Nepperhan Ave	Yonkers		NY	US	10701	40.93429	-73.89209	(212) 555-0112	False	False	700	1800
203 Nepperhan Ave	Yonkers		NY	US	10701	40.93435	-73.89205	(212) 555-0148	False	True	800	2200
859 Midland Ave	Yonkers		NY	US	10704	40.93544	-73.86093	(212) 555-0150	False	False	600	2300
46 Orchard St	Yonkers		NY	US	10703	40.94018	-73.88694	(212) 555-0135	False	True	800	2200
5586 N Orange Blossom Trail	Orlando		FL	US	32810	28.60906	-81.4262	(239) 555-0136	True	True	900	2400
212 Main St	East Setauket		NY	US	11733	40.94237	-73.10374	(212) 555-0159	False	True	800	2200
1127 W Boston Post Rd	Mamaroneck		NY	US	10543	40.94317	-73.74018	(212) 555-0186	False	True	700	1800
55 W Shore Ave	Dumont		NJ	US	07628	40.94334	-73.9955	(201) 555-0116	False	False	700	1800
56 Echo Ave	Miller Place		NY	US	11764	40.94359	-72.99966	(212) 555-0101	False	True	800	2200
172 Piermont Rd	Cresskill		NJ	US	07626	40.94456	-73.96223	(201) 555-0120	True	True	730	2330
217 Main St	Port Jefferson		NY	US	11777	40.94522	-73.06806	(212) 555-0138	True	True	700	1800
99 SR-25A	Shoreham		NY	US	11786	40.94578	-72.8907	(212) 555-0192	True	False	700	1800
1279 North Ave	New Rochelle		NY	US	10804	40.94602	-73.79515	(212) 555-0109	False	False	700	1800
234 Lafayette Ave	Hawthorne		NJ	US	07506	40.9463	-74.15532	(201) 555-0104	False	True	800	2200
129 Newark Pompton Tpke	Pequannock		NJ	US	07440	40.94676	-74.28679	(201) 555-0113	False	False	700	1800
1319 North Ave	New Rochelle		NY	US	10804	40.94689	-73.79558	(212) 555-0102	False	True	800	2200
364 Montauk Hwy	Wainscott		NY	US	11975	40.9474	-72.24938	(212) 555-0138	False	True	700	1800
32 Lockwood Ave	Yonkers		NY	US	10701	40.94747	-73.875	(212) 555-0192	False	False	730	2330
41 Broadway	Rocky Point		NY	US	11778	40.94803	-72.92406	(212) 555-0165	False	True	800	2200
295 Lafayette Ave	Hawthorne		NJ	US	07506	40.94828	-74.15542	(201) 555-0139	True	True	900	2400
1689 Arden Way	Sacramento		CA	US	95815	38.60005	-121.42816	(209) 555-0119	True	True	1000	2000
371 High Mountain Rd	Haledon		NJ	US	07508	40.95069	-74.18166	(201) 555-0191	False	True	800	2200
632 Fenimore Rd	Mamaroneck		NY	US	10543	40.95123	-73.74365	(212) 555-0150	True	True	700	1800
538 Forest Ave	Paramus		NJ	US	07652	40.95221	-74.05126	(201) 555-0157	False	True	800	2200
29 Columbus Ave	Tuckahoe		NY	US	10707	40.95223	-73.82554	(212) 555-0164	False	True	900	2400
258 N Country Rd	Mt Sinai		NY	US	11766	40.95275	-73.01577	(212) 555-0161	False	True	800	2200
885 Belmont Ave	Haledon		NJ	US	07508	40.95298	-74.18909	(201) 555-0102	True	True	600	2300
328 Tuckahoe Rd	Yonkers		NY	US	10710	40.9535	-73.85723	(212) 555-0133	False	False	700	1800
668 Tuckahoe Rd	Yonkers		NY	US	10710	40.95369	-73.84465	(212) 555-0155	False	True	800	2200
547 High Mountain Rd	Haledon		NJ	US	07508	40.9549	-74.18125	(201) 555-0160	False	True	800	2200
690 Mamaroneck Ave	Mamaroneck		NY	US	10543	40.9552	-73.73864	(212) 555-0122	True	True	700	1800
777 Hamburg Tpke	Wayne		NJ	US	07470	40.95785	-74.22365	(201) 555-0153	False	False	700	1800
57 Fishermans Wharf	Monterey		CA	US	93940	36.60446	-121.89247	(209) 555-0106	False	False	800	2200
203 Rock Rd	Glen Rock		NJ	US	07452	40.96221	-74.13217	(201) 555-0184	False	False	700	1800
120 Brady Rd	Jefferson TWP		NJ	US	07849	40.96363	-74.62194	(201) 555-0161	False	True	800	2200
127 Halstead Ave	Harrison		NY	US	10528	40.96547	-73.71828	(212) 555-0175	False	True	800	2200
123 Halstead Ave	Harrison		NY	US	10528	40.96551	-73.71822	(212) 555-0151	False	True	1000	2000
100 Fox Hill Dr	Calverton		NY	US	11933	40.96651	-72.749	(212) 555-0186	False	False	700	1800
261 Halstead Ave	Harrison		NY	US	10528	40.96872	-73.7136	(212) 555-0122	False	False	600	2300
323 Halstead Ave	Harrison		NY	US	10528	40.9693	-73.71014	(212) 555-0145	False	False	700	1800
252 Schraalenburgh Rd	Closter		NJ	US	07624	40.97001	-73.9828	(201) 555-0163	False	False	800	2200
136 N Main St	East Hampton		NY	US	11937	40.9705	-72.18205	(212) 555-0101	True	False	600	2300
1777 S Bascom Ave	Campbell		CA	US	95008	37.29377	-121.93154	(209) 555-0171	False	False	600	2300
203 S Van Dien Ave	Ridgewood		NJ	US	07450	40.97107	-74.10598	(201) 555-0147	False	True	800	2200
1060 High Mountain Rd	Haledon		NJ	US	07508	40.97141	-74.1921	(201) 555-0172	True	True	700	1800
5 Sicomac Rd	Haledon		NJ	US	07508	40.97282	-74.19219	(201) 555-0101	False	False	700	1800
352 Midland Ave	Rye		NY	US	10580	40.97809	-73.67947	(212) 555-0143	False	False	600	2300
13 Godwin Ave	Ridgewood		NJ	US	07450	40.97939	-74.1224	(201) 555-0161	False	False	1000	2000
32 Franklin Ave	Ridgewood		NJ	US	07450	40.98114	-74.11794	(201) 555-0101	False	True	800	2200
12 Young Ave	Yonkers		NY	US	10710	40.98178	-73.83035	(212) 555-0192	False	True	700	1800
7 Elm Pl	Rye		NY	US	10580	40.98343	-73.68667	(212) 555-0123	False	False	700	1800
1084 Wilmot Rd	Scarsdale		NY	US	10583	40.98371	-73.77722	(212) 555-0110	False	False	800	2200
92 Purchase St	Rye		NY	US	10580	40.98535	-73.68448	(212) 555-0178	False	False	730	2330
5129 Berkshire Valley Rd	Oak Ridge		NJ	US	07438	40.98765	-74.5366	(201) 555-0117	True	True	1000	2000
12 Tappan Rd	Harrington Park		NJ	US	07640	40.98787	-73.97459	(201) 555-0179	False	False	600	2300
102 Fox Island Rd	Port Chester		NY	US	10573	40.99159	-73.65851	(212) 555-0174	True	True	700	1800
17 Main St	Hastings-on-Hudson		NY	US	10706	40.99422	-73.88178	(212) 555-0115	False	True	800	2200
16 Main St	Hastings-on-Hudson		NY	US	10706	40.99446	-73.88172	(212) 555-0192	False	True	700	1800
1 River St	Hastings-on-Hudson		NY	US	10706	40.99475	-73.88453	(212) 555-0140	False	False	700	1800
5266 Berkshire Valley Rd	Oak Ridge		NJ	US	07438	40.9959	-74.52583	(201) 555-0101	True	True	700	1800
2301 Wickham Ave	Mattituck		NY	US	11952	40.99719	-72.53655	(212) 555-0176	True	True	700	1800
205 Lorraine Dr	Altamonte Springs		FL	US	32714	28.66764	-81.39228	(239) 555-0182	True	False	700	1800
150 S Regent St	Port Chester		NY	US	10573	41.00016	-73.67547	(212) 555-0135	False	False	1000	2000
68 Main St	Bloomingdale		NJ	US	07403	41.00212	-74.32793	(201) 555-0114	False	False	700	1800
49 Main St	Bloomingdale		NJ	US	07403	41.00225	-74.32713	(201) 555-0198	False	True	800	2200
84 Broadway	Hillsdale		NJ	US	07642	41.0023	-74.04048	(201) 555-0164	True	True	900	2400
447 Weymouth Dr	Wyckoff		NJ	US	07481	41.00266	-74.18056	(201) 555-0109	False	False	700	1800
264 Wanaque Ave	Pompton Lakes		NJ	US	07442	41.00326	-74.29136	(201) 555-0198	True	True	700	1800
115 San Jose Ave	Capitola		CA	US	95010	36.97214	-121.95155	(209) 555-0154	False	True	800	2200
44 S Regent St	Port Chester		NY	US	10573	41.00328	-73.6744	(212) 555-0173	False	False	600	2300
137 Main St	Bloomingdale		NJ	US	07403	41.00351	-74.33188	(201) 555-0141	False	True	800	2200
228 Mill St	Greenwich		CT	US	06830	41.00378	-73.65739	(203) 555-0120	False	True	800	2200
400 N Main St	Port Chester		NY	US	10573	41.00644	-73.65852	(212) 555-0121	False	False	730	2330
238 Livingston St	Northvale		NJ	US	07647	41.01057	-73.94709	(201) 555-0173	False	False	700	1800
614 S Hunt Club Blvd	Apopka		FL	US	32703	28.67348	-81.4493	(239) 555-0120	False	True	800	2200
8 E Prospect St	Waldwick		NJ	US	07463	41.01106	-74.11899	(201) 555-0131	True	True	700	1800
325 Sharon Park Dr	Menlo Park		CA	US	94025	37.42431	-122.19714	(209) 555-0113	False	True	800	2200
343 Broadway	Hillsdale		NJ	US	07642	41.0127	-74.04195	(201) 555-0101	False	True	800	2200
187 Ashford Ave	Dobbs Ferry		NY	US	10522	41.01402	-73.85984	(212) 555-0179	False	True	900	2400
155 Ramapo Valley Rd	Oakland		NJ	US	07436	41.01537	-74.25326	(201) 555-0175	False	True	800	2200
931 N SR-434	Altamonte Springs		FL	US	32714	28.68176	-81.41912	(239) 555-0103	True	True	700	1800
183 Old Tappan Rd E	Westwood		NJ	US	07675	41.01564	-73.97876	(201) 555-0184	True	True	600	2300
147 Main St	Dobbs Ferry		NY	US	10522	41.01596	-73.87391	(212) 555-0103	True	True	700	1800
94 Broadway	Westwood		NJ	US	07675	41.01701	-74.04113	(201) 555-0165	False	True	800	2200
205 Oak Tree Rd	Tappan		NY	US	10983	41.01723	-73.9395	(212) 555-0177	True	True	700	1800
493 Tappan Rd	Northvale		NJ	US	07647	41.01758	-73.95059	(201) 555-0136	False	False	700	1800
54 SR-303	Tappan		NY	US	10983	41.0177	-73.94394	(212) 555-0115	False	False	700	1800
